;Worldwide Navaid Database for PSS
;Exported via DFD v1.0 13.0401
;Software copyright (c) 2013 Richard Stefan, NAVData-Service
;Support available via forum at http://forum.navigraph.com
;
;Data provided by Navigraph - www.navigraph.com
;This data is copyrighted and may not be used, recompiled, interpreted or
;distributed for any purpose without the written consent
;of Navigraph.
;
;The contents of this database is dated and must not be
;used for real world navigation as it is unlawful and
;unsafe to do so.
;
;------------------------------------------------------
;AIRAC Cycle : 1304 (04/APR/2013 - 01/MAY/2013) - Ver.1
RPMR   6.058125 125.096197 505   ;TAMBLER NATL
RPMS   9.757817 125.481072 20    ;SURIGAO
RPMU   7.012731 118.495289 100   ;CAGAYAN DE SULU
RPMV   7.793217 122.606958 39    ;IPIL
RPMW   9.065336 126.168067 16    ;TANDAG
RPMX   8.148747 122.668070 175   ;LILOY
RPMY   8.141667 125.116667 2051  ;MALAYBALAY
RPMZ   6.922422 122.059636 33    ;ZAMBOANGA INTL
RPNO   7.707114 122.164736 60    ;SIOCON NATIONAL
RPNS   9.859350 126.015339 10    ;SIARGAO NATL
RPUB  16.375089 120.618942 4251  ;BAGUIO
RPUD  14.131853 122.987534 10    ;DAET
RPUE  13.947709 121.601145 39    ;LUCENA
RPUF  14.986667 120.493333 151   ;BASA AB
RPUG  16.034528 120.246714 7     ;LINGAYEN NATL
RPUH  12.358370 121.046414 14    ;SAN JOSE
RPUI  15.331617 119.968109 11    ;IBA
RPUK  13.416778 121.201794 10    ;CALAPAN NATL
RPUL  13.955000 121.125000 1220  ;FERNANDO AB
RPUM  13.204150 120.607806 13    ;MAMBURAO
RPUN  13.581056 123.261972 142   ;NAGA
RPUO  20.450372 121.978695 291   ;BASCO
RPUQ  17.555556 120.350000 33    ;VIGAN
RPUR  15.733056 121.500000 30    ;BALER
RPUS  16.594506 120.303122 15    ;SAN FERNANDO COMMUNITY
RPUT  17.640000 121.729167 70    ;TUGUEGARAO
RPUU  12.684722 123.861689 16    ;BULAN NATL
RPUV  13.575772 124.215028 121   ;VIRAC
RPUW  13.327192 121.848639 15    ;MARINDUQUE
RPUX  14.891539 120.853095 20    ;PLARIDEL
RPUY  16.929778 121.753308 200   ;CAUAYAN COMMUNITY
RPUZ  16.619486 121.251439 820   ;BAGABAG COMMUNITY
RPVA  11.227628 125.027756 10    ;DANIEL Z ROMUALDEZ
RPVB  10.776603 123.019103 86    ;BACOLOD
RPVC  12.076983 124.547797 11    ;CALBAYOG
RPVD   9.336111 123.299445 15    ;DUMAGUETE
RPVE  11.924506 121.953634 18    ;CATICLAN
RPVF  12.502231 124.635853 6     ;CATARMAN
RPVG  11.038056 125.741389 7     ;GUIUAN
RPVH  10.380000 124.743056 12    ;HILONGOS
RPVI  10.833017 122.493358 153   ;ILOILO
RPVJ  12.366667 123.616667 50    ;MASBATE PRINCIPAL
RPVK  11.680333 122.376372 91    ;KALIBO
RPVM  10.307547 123.979420 32    ;LAPU LAPU/MACTAN-CEBU INTL
RPVO  11.056519 124.565547 83    ;ORMOC
RPVP   9.742120 118.758731 71    ;PUERTO PRINCESA INTL
RPVQ  11.562814 124.413970 291   ;BILIRAN NATL
RPVR  11.597667 122.752889 10    ;ROXAS
RPVS  10.766389 121.932389 23    ;ANTIQUE
RPVT   9.664192 123.853631 38    ;TAGBILARAN
RPVU  12.309297 122.076208 10    ;ROMBLON
RPVW  11.673672 125.480847 7     ;BORONGAN NATL
RPVY  11.804778 124.830850 50    ;CATBALOGAN
SAAC -31.296945 -57.996667 112   ;COMODORO PIERRESTEGUI
SAAG -33.010278 -58.613056 75    ;GUALEGUAYCHU
SAAI -35.353333 -57.290000 52    ;PUNTA INDIO NS
SAAP -31.793611 -60.481111 242   ;GEN URQUIZA
SAAR -32.903611 -60.785000 85    ;ISLAS MALVINAS
SAAV -31.710842 -60.811267 56    ;SAUCE VIEJO
SABE -34.558889 -58.416389 18    ;JORGE NEWBERY AEROPARQUE
SACA -31.442222 -64.257778 1594  ;CAPITAN D. OMAR DARIO GELLARDI
SACC -31.000000 -64.533333 3734  ;LA CUMBRE
SACD -31.483333 -64.150000 1417  ;CORONEL OLMEDO
SACO -31.310000 -64.208333 1604  ;ING AER A L V TARAVELLA
SADF -34.455000 -58.591389 10    ;SAN FERNANDO INTL
SADJ -34.562500 -58.790833 105   ;MARIANO MORENO
SADL -34.967222 -57.894722 69    ;LA PLATA
SADM -34.654167 -58.643889 98    ;MORON
SADP -34.609917 -58.612611 59    ;EL PALOMAR
SADQ -34.711389 -58.239167 7     ;QUILMES
SADZ -34.733333 -58.500000 10    ;MATANZA
SAEZ -34.822222 -58.535833 67    ;EZEIZA INTL MINISTRO PISTARINI
SAHR -38.983334 -67.600000 935   ;GENERAL ROCA
SAMA -35.066667 -67.700000 1490  ;GENERAL ALVEAR
SAME -32.831667 -68.792778 2310  ;EL PLUMERILLO
SAMM -35.495278 -69.573056 4692  ;COM RICARDO SALOMON
SAMP -30.783333 -59.600000 200   ;LA PAZ
SAMR -34.596667 -68.390278 2470  ;S.A. SANTIAGO GERMANO
SANC -28.593056 -65.751111 1522  ;CATAMARCA
SANE -27.765645 -64.309917 656   ;VCOM ANGEL D. LA PAZ ARAGONEZ
SANI -28.050000 -67.583333 3970  ;TINOGASTA
SANL -29.380556 -66.795833 1437  ;CAP VICENTE A ALMONACID
SANO -29.233333 -67.433333 3117  ;CHILECITO
SANR -27.496667 -64.935834 920   ;TERMAS DE RIO HONDO
SANT -26.840834 -65.104722 1493  ;BENJAMIN MATIENZO
SANU -31.571389 -68.418333 1958  ;DOMINGO FAUSTINO SARMIENTO
SANW -29.863056 -61.872778 285   ;CERES
SAOC -33.092222 -64.269444 1381  ;AREA DE MATERIAL
SAOD -31.953334 -65.147222 1854  ;VILLA DOLORES
SAOL -34.133333 -63.366667 449   ;LABOULAYE
SAOM -32.694445 -62.152778 361   ;MARCOS JUAREZ
SAOR -33.725000 -65.378056 1590  ;VILLA REYNOLDS
SAOS -32.384445 -65.185833 2020  ;STA. ROSA DE CONLARA
SAOU -33.276667 -66.353056 2328  ;BRIG. MAYOR D. CESAR RAUL OJED
SARC -27.445556 -58.761945 202   ;CORRIENTES
SARE -27.450000 -59.056111 173   ;RESISTENCIA
SARF -26.212778 -58.228056 193   ;FORMOSA
SARI -25.737222 -54.473333 916   ;MAYOR D CARLOS EDUARDO KRAUSE
SARL -29.688056 -57.152222 230   ;PASO DE LOS LIBRES
SARM -30.270000 -57.640000 171   ;MONTE CASEROS
SARP -27.385833 -55.970556 430   ;LIBERADOR GRAL D JOSE DE SAN M
SARS -26.753686 -60.492392 308   ;PRESIDENCIA ROQUE S. PENA
SASA -24.859722 -65.486945 4088  ;GEN. DON MARTIN MIGUEL DE GUEM
SASJ -24.392778 -65.097778 3019  ;GOBERNADOR HORACIO GUZMAN
SASO -23.150556 -64.323333 1168  ;ORAN
SATC -25.300000 -57.733333 200   ;CLORINDA
SATD -26.400000 -54.566667 686   ;ELDORADO
SATG -29.105833 -59.218889 128   ;GOYA
SATM -29.226111 -58.084444 344   ;MERCEDES
SATO -27.483333 -55.083333 1125  ;OBERA
SATR -29.210278 -59.680000 161   ;RECONQUISTA
SATU -29.783333 -58.016667 246   ;CURUZU CUATIA
SAVB -41.966389 -71.517778 1131  ;EL BOLSON
SAVC -45.785278 -67.465556 189   ;GEN ENRIQUE MOSCONI
SAVD -42.033333 -71.150000 2356  ;EL MAITEN
SAVE -42.903889 -71.135556 2621  ;BRIG. GRAL. ANTONIO PARODI
SAVN -40.750556 -65.035278 85    ;ANTOINE DE SAINT EXUPERY
SAVQ -41.250000 -68.733333 2913  ;MAQUINCHAO
SAVR -45.016667 -70.800000 2287  ;D.CASIMIRO SZLAPELIS
SAVS -41.591945 -65.349445 689   ;SIERRA GRANDE
SAVT -43.210556 -65.270278 140   ;ALMIRANTE ZAR
SAVV -40.870278 -62.996667 20    ;GOBERNADOR CASTELLO
SAVY -42.759167 -65.102778 427   ;EL TEHUELCHE
SAWA -50.338611 -72.248889 732   ;LAGO ARGENTINO
SAWB -64.216667 -56.633333 760   ;BASE MARAMBIO
SAWC -50.280000 -72.053333 669   ;EL CALAFATE
SAWD -47.733611 -65.916389 269   ;PUERTO DESEADO
SAWE -53.777500 -67.750000 65    ;RIO GRANDE
SAWG -51.608889 -69.312778 61    ;NORBERTO FERNANDEZ
SAWH -54.843334 -68.295556 102   ;MALVINAS ARGENTINAS
SAWJ -49.309445 -67.801111 190   ;CAP. D. JOSE D. VASQUEZ
SAWM -45.705556 -70.259444 1785  ;RIO MAYO
SAWP -46.536667 -70.985000 1411  ;PERITO MORENO
SAWR -48.783611 -70.160833 1168  ;GOBERNADOR GREGORES
SAWS -44.058333 -70.433333 2398  ;JOSE DE SAN MARTIN
SAWT -51.609167 -72.221667 895   ;28 DE NOVIEMBRE
SAWU -50.022222 -68.578056 364   ;SANTA CRUZ
SAZA -36.838889 -59.883334 478   ;AZUL
SAZB -38.727236 -62.153375 246   ;COMANDANTE ESPORA NAS
SAZC -37.433056 -61.883889 767   ;BRIG D HECTOR EDUARDO RUIZ
SAZE -37.600000 -62.383333 997   ;PIGUE
SAZF -36.888889 -60.227778 551   ;OLAVARRIA
SAZG -35.694722 -63.758889 459   ;GENERAL PICO
SAZH -38.400000 -60.333333 400   ;TRES ARROYOS
SAZI -36.200000 -61.066667 308   ;BOLIVAR
SAZJ -37.700000 -59.783333 696   ;JUAREZ
SAZL -36.542222 -56.721389 10    ;SANTA TERESITA
SAZM -37.934167 -57.573333 71    ;ASTOR PIAZZOLLA
SAZN -38.948889 -68.155833 895   ;PRESIDENTE PERON
SAZO -38.483333 -58.816667 72    ;NECOCHEA
SAZP -35.841111 -61.857500 279   ;COMODORO P. ZANNI
SAZQ -39.000000 -64.133333 276   ;RIO COLORADO
SAZR -36.588333 -64.275833 630   ;SANTA ROSA
SAZS -41.151111 -71.157778 2774  ;S C DE BARILOCHE
SAZT -37.234167 -59.228611 574   ;HEROES DE MALVINAS
SAZV -37.234472 -57.023917 33    ;VILLA GESELL
SAZW -38.933334 -69.250000 2132  ;CUTRAL-CO
SAZX -35.400000 -60.900000 246   ;NUEVE DE JULIO
SAZY -40.075278 -71.137222 2569  ;AVIADOR C. CAMPOS
SBAA  -8.348611 -49.303056 653   ;CONCEICAO DO ARAGUAIA
SBAE -22.157778 -49.068333 1961  ;BAURU-AREALVA
SBAF -22.875556 -43.384445 110   ;CAMPO DELIO JARDIM DE MATTOS
SBAM   2.072778 -50.862500 45    ;AMAPA
SBAN -16.238611 -48.972222 3731  ;ANAPOLIS AIR BASE
SBAQ -21.804347 -48.140233 2333  ;ARARAQUARA
SBAR -10.985278 -37.073333 23    ;SANTA MARIA
SBAT  -9.866389 -56.105000 948   ;ALTA FLORESTA
SBAU -21.144167 -50.426389 1361  ;ARACATUBA
SBAV -22.526111 -52.971945 1067  ;USINA PORTO PRIMAVERA
SBAX -19.560556 -46.965556 3276  ;ARAXA
SBBE  -1.384722 -48.478889 54    ;VAL DE CANS/JULIO CEZAR RIBEIR
SBBG -31.390833 -54.109722 600   ;CMTE GUSTAVO KRAEMER
SBBH -19.851945 -43.950556 2589  ;PAMPULHA-CARLOS DRUMMOND DE AN
SBBI -25.403333 -49.233611 3057  ;BACACHERI
SBBP -22.979167 -46.537500 2887  ;ARTHUR SIQUEIRA
SBBQ -21.267222 -43.760556 3657  ;MAJ BRIG DOORGAL BORGES
SBBR -15.869167 -47.920834 3497  ;PRES JUSCELINO KUBITSCHEK INTL
SBBU -22.343611 -49.053889 2025  ;BAURU
SBBV   2.841389 -60.692222 276   ;ATLAS BRAZIL CANTANHEDE INTL
SBBW -15.860614 -52.389433 1147  ;BARRA DO GARCAS
SBBZ -22.766111 -41.965556 10    ;UMBERTO MODIANO
SBCA -25.002222 -53.501945 2474  ;CASCAVEL
SBCB -22.920834 -42.071389 22    ;CABO FRIO
SBCC  -9.336111 -54.966945 1762  ;CACHIMBO
SBCD -26.789722 -50.939722 3364  ;CACADOR
SBCF -19.624445 -43.971945 2715  ;TANCREDO NEVES INTL
SBCG -20.469445 -54.670278 1834  ;CAMPO GRANDE INTL
SBCH -27.133889 -52.661945 2146  ;CHAPECO
SBCI  -7.320556 -47.458611 565   ;BRIG LYSIAS A RODRIGUES
SBCJ  -6.115278 -50.001389 2064  ;CARAJAS
SBCM -28.724445 -49.421111 93    ;FORQUILHINHA-CRICIUMA
SBCN -17.726700 -48.611353 2302  ;CALDAS NOVAS
SBCO -29.945556 -51.143611 26    ;CANOAS
SBCP -21.701111 -41.307778 57    ;BARTOLOMEU LISANDRO
SBCR -19.011944 -57.671389 461   ;CORUMBA INTL
SBCT -25.531111 -49.175556 2988  ;AFONSO PENA INTL
SBCV -17.650556 -39.254444 36    ;CARAVELAS
SBCX -29.195556 -51.189722 2472  ;CAMPO DOS BUGRES
SBCY -15.650000 -56.117500 617   ;MARECHAL RONDON INTL
SBCZ  -7.599445 -72.769445 637   ;CRUZEIRO DO SUL-INTL
SBDB -21.229444 -56.456111 1094  ;BONITO
SBDN -22.178333 -51.418889 1477  ;PRESIDENTE PRUDENTE
SBDO -22.200556 -54.925556 1503  ;DOURADOS
SBEG  -3.041111 -60.050556 264   ;EDUARDO GOMES INTL
SBEK  -6.235278 -57.775833 324   ;JACAREACANGA
SBES -22.816667 -42.092500 61    ;SAO PEDRO DA ALDEIA
SBFI -25.600278 -54.485000 786   ;CATARATAS INTL
SBFL -27.670278 -48.552500 19    ;HERCILIO LUZ INTL
SBFN  -3.854722 -32.428333 193   ;FERNANDO DE NORONHA
SBFT -20.277500 -49.190833 1599  ;FRONTEIRA
SBFZ  -3.775833 -38.532222 82    ;PINTO MARTINS INTL
SBGL -22.810000 -43.250556 28    ;GALEAO-ANTONIO C JOBIM INTL
SBGM -10.788333 -65.281667 478   ;GUAJARA MIRIM
SBGO -16.629881 -49.226614 2450  ;SANTA GENOVEVA
SBGP -21.764445 -48.404722 1998  ;UNIDADE GAVIAO PEIXOTO
SBGR -23.435556 -46.473056 2459  ;GUARULHOS-GOV. ANDRE FRANCO MO
SBGU -25.388056 -51.524445 3494  ;TANCREDO THOMAS DE FARIA
SBGV -18.895278 -41.982222 561   ;GOVERNADOR VALADARES
SBGW -22.791667 -45.204444 1761  ;GUARATINGUETA
SBHT  -3.250833 -52.252222 369   ;ALTAMIRA
SBIC  -3.126389 -58.481667 142   ;ITACOATIARA
SBIH  -4.242222 -56.000833 110   ;ITAITUBA
SBIL -14.814722 -39.033611 15    ;ILHEUS/BAHIA-JORGE AMADO
SBIP -19.470556 -42.487778 784   ;USIMINAS
SBIT -18.445000 -49.214167 1630  ;HIDROELETRICA
SBIZ  -5.530556 -47.458333 432   ;PREFEITO RENATO MOREIRA
SBJC  -1.415000 -48.458889 52    ;BRIGADEIRO PROTASIO DE OLIVEIR
SBJD -23.181667 -46.943611 2484  ;JUNDIAI
SBJF -21.793056 -43.385556 2989  ;FRANCISCO DE ASSIS
SBJI -10.870556 -61.846667 594   ;JI-PARANA
SBJP  -7.145833 -34.948611 217   ;PRESIDENTE CASTRO PINTO INTL
SBJR -22.987500 -43.370000 10    ;JACAREPAGUA - ROBERTO MARINHO
SBJU  -7.218333 -39.271667 1392  ;ORLANDO BEZERRA DE MENEZES
SBJV -26.223056 -48.797500 15    ;LAURO CARNEIRO DE LOYOLA
SBKG  -7.269167 -35.895000 1646  ;PRESIDENTE JOAO SUASSUNA
SBKP -23.006944 -47.134444 2170  ;VIRACOPOS INTL
SBLE -12.483333 -41.273056 1659  ;CHAPADA DIAMANTINA
SBLJ -27.782222 -50.281667 3065  ;LAGES
SBLN -21.662778 -49.731111 1575  ;LINS
SBLO -23.330278 -51.136667 1867  ;GOVERNADOR JOSE RICHA
SBLP -13.261667 -43.407778 1454  ;BOM JESUS DA LAPA
SBLS -19.661111 -43.897778 2795  ;LAGOA SANTA
SBMA  -5.367778 -49.138333 357   ;JOSE CORREA DA ROCHA
SBMC -13.550556 -48.200556 1401  ;MINACU
SBMD  -0.889722 -52.602222 677   ;MONTE DOURADO
SBME -22.342778 -41.763889 8     ;MACAE
SBMG -23.479445 -52.012222 1788  ;REGL DE MARINGA - SILVIO NAME
SBMK -16.705000 -43.820833 2191  ;MARIO RIBEIRO
SBML -22.195556 -49.926945 2134  ;MARILIA
SBMN  -3.145556 -59.984445 267   ;PONTA PELADA
SBMO  -9.517222 -35.783611 387   ;ZUMBI DOS PALMARES INTL
SBMQ   0.050833 -51.070278 56    ;ALBERTO ALCOLUMBRE
SBMR -24.528889 -51.647222 2822  ;MANOEL RIBAS
SBMS  -5.195833 -37.361667 76    ;DIX SEPT ROSADO
SBMT -23.506945 -46.634167 2368  ;CAMPO DE MARTE
SBMY  -5.816945 -61.283889 174   ;MANICORE
SBMZ  -1.739167 -52.245000 53    ;PORTO DE MOZ
SBNF -26.878611 -48.650833 18    ;MINISTRO VICTOR KONDER INTL
SBNM -28.282222 -54.168889 1056  ;SANTO ANGELO
SBNT  -5.908334 -35.249167 169   ;AUGUSTO SEVERO INTL
SBOI   3.861389 -51.796111 63    ;OIAPOQUE
SBPA -29.993889 -51.171111 11    ;SALGADO FILHO INTL
SBPB  -2.893056 -41.729722 23    ;PREFEITO DR. JOAO SILVA FILHO
SBPC -21.837778 -46.566111 4135  ;POCOS DE CALDAS
SBPF -28.243333 -52.328889 2376  ;LAURO KURTZ
SBPJ -10.290000 -48.357778 774   ;BRIGADEIRO LYSIAS RODRIGUES
SBPK -31.718889 -52.328056 59    ;PELOTAS INTL
SBPL  -9.367500 -40.563611 1263  ;SEN NILO COELHO
SBPN -10.716945 -48.400278 870   ;PORTO NACIONAL
SBPP -22.549722 -55.703056 2156  ;PONTA PORA INTL
SBPR -19.909167 -43.989167 3044  ;CARLOS PRATES
SBPS -16.438056 -39.083889 168   ;PORTO SEGURO
SBPV  -8.713611 -63.902778 294   ;GOV J TEIXEIRA DE OLIVEIRA INT
SBQV -14.863611 -40.863056 3002  ;VITORIA DA CONQUISTA
SBRB  -9.868889 -67.898056 633   ;PLACIDO DE CASTRO
SBRF  -8.126389 -34.922778 33    ;GUARARAPES - GILBERTO FREYRE
SBRJ -22.910000 -43.162500 11    ;SANTOS DUMONT
SBRP -21.136389 -47.776667 1806  ;LEITE LOPES
SBSC -22.932222 -43.718889 10    ;SANTA CRUZ
SBSJ -23.228889 -45.871111 2120  ;PROF URBANO ERNESTO STUMPF IN
SBSL  -2.586945 -44.236111 178   ;MARECHAL CUNHA MACHADO INTL
SBSM -29.710833 -53.692222 287   ;SANTA MARIA
SBSN  -2.424722 -54.785833 197   ;MAESTRO WILSON FONSECA INTL
SBSP -23.626111 -46.656389 2631  ;CONGONHAS
SBSR -20.816111 -49.404722 1784  ;SAO JOSE DO RIO PRETO
SBST -23.928056 -46.299722 10    ;BASE AEREA DE SANTOS
SBSV -12.908611 -38.322500 64    ;DEP. L. E. MAGALHAES INTL
SBTA -23.038889 -45.516111 1908  ;BASE DE AVIACAO DE TAUBATE
SBTB  -1.484445 -56.399167 287   ;TROMBETAS
SBTC -15.353333 -38.997222 20    ;HOTEL TRANSAMERICA
SBTD -24.685278 -53.696667 1843  ;TOLEDO
SBTE  -5.060556 -42.824445 219   ;SENADOR PETRONIO PORTELLA
SBTF  -3.380278 -64.725278 188   ;TEFE
SBTK  -8.154722 -70.782778 646   ;TARAUACA
SBTL -24.316389 -50.652222 2610  ;TELEMACO BORBA
SBTR -29.410000 -49.810278 33    ;TORRES
SBTS   2.224167 -55.946667 1127  ;TIRIOS
SBTT  -4.250556 -69.937778 279   ;TABATINGA INTL
SBTU  -3.776945 -49.719722 830   ;TUCURUI
SBTV -16.540833 -39.107778 174   ;PORTO SEGURO
SBUA  -0.148056 -66.985834 251   ;SAO GABRIEL DA CACHOEIRA
SBUF  -9.402222 -38.254167 883   ;PAULO AFONSO
SBUG -29.783333 -57.036944 256   ;RUBEM BERTA INTL
SBUL -18.883611 -48.225278 3094  ;TEN CEL AV CESAR BOMBONATO
SBUR -19.764445 -47.966111 2655  ;MARIO DE ALMEIDA FRANCO
SBVG -21.588889 -45.473333 3025  ;MAJ BRIGADEIRO TROMPOWSKY
SBVH -12.683056 -60.095278 2018  ;VILHENA
SBVT -20.258056 -40.286397 11    ;EURICO DE AGUIAR SALLES
SBYS -21.984445 -47.344167 1968  ;CAMPO FONTENELLE
SBZM -21.513056 -43.173056 1348  ;REGIONAL DA ZONA DA MATA
SCAC -41.903889 -73.797500 375   ;PUPELDE
SCAN -32.814167 -70.646667 2460  ;SAN RAFAEL
SCAP -43.615278 -71.806945 984   ;ALTO PALENA
SCAR -18.348611 -70.338611 166   ;CHACALLUTA INTL
SCAS -45.399167 -72.670278 32    ;CABO JUAN ROMAN
SCAT -27.261667 -70.779167 670   ;DESIERTO DE ATACAMA
SCBA -45.916389 -71.686945 1722  ;BALMACEDA
SCBE -22.142500 -70.065833 3475  ;BARRILES
SCBQ -33.559445 -70.685833 1844  ;EL BOSQUE
SCCC -46.581389 -71.686667 1070  ;CHILE CHICO
SCCF -22.498333 -68.903611 7612  ;EL LOA
SCCH -36.582778 -72.031667 499   ;GEN. BERNARDO OHIGGINS
SCCI -53.003611 -70.853611 139   ;CARLOS IBANEZ DEL CAMPO INTL
SCCL -27.078333 -70.795278 180   ;CALDERA
SCCT -35.308889 -72.390000 46    ;QUIVOLGO
SCCV -33.412500 -71.165556 666   ;CURACAVI
SCCY -45.593611 -72.105278 1020  ;TENIENTE VIDAL
SCDA -20.535278 -70.181389 156   ;DIEGO ARACENA INTL
SCDW -53.601945 -70.477222 160   ;ALMIRANTE SCHROEDERS
SCEL -33.394442 -70.793803 1555  ;ARTURO MERINO BENITEZ INTL
SCEP -33.725000 -70.510278 2592  ;EL PRINCIPAL
SCER -32.790278 -71.521667 12    ;QUINTERO
SCES -26.308333 -69.751667 5240  ;RICARDO GARCIA POSADA
SCFA -23.444445 -70.445000 455   ;CERRO MORENO INTL
SCFL -33.280000 -71.379167 869   ;CASABLANCA
SCFM -53.253611 -70.319167 104   ;CAPITAN FUENTES MARTINEZ
SCFN -53.800000 -69.270556 600   ;RUSSFIN
SCFT -43.194167 -71.850556 1148  ;FUTALEUFU
SCGE -37.401945 -72.425556 374   ;MARIA DOLORES
SCGZ -54.931111 -67.626111 88    ;GUARDIAMARINA ZANARTU
SCHA -27.296667 -70.413611 954   ;CHAMONATE
SCHR -47.243611 -72.584722 643   ;COCHRANE
SCIE -36.772778 -73.063056 26    ;CARRIEL SUR INTL
SCIM -38.390833 -73.869445 20    ;ISLA MOCHA
SCIP -27.164722-109.421667 227   ;MATAVERI INTL
SCIR -33.665833 -78.929167 433   ;ROBINSON CRUSOE
SCJO -40.611389 -73.060556 187   ;CANAL BAJO/CARLOS H SIEBERT
SCLC -33.381111 -70.581389 2250  ;MUNICIPAL DE VITACURA
SCLD -41.866667 -71.934445 1000  ;LLANADA GRANDE
SCLL -28.596111 -70.755278 1759  ;VALLENAR
SCMK -43.895000 -73.738889 35    ;MELINKA
SCMZ -34.155358 -71.439236 344   ;EL MANZANO
SCNT -51.671667 -72.525833 218   ;TENIENTE JULIO GALLARDO
SCOH -48.468333 -72.564167 899   ;VILLA OHIGGINS
SCON -43.136667 -73.635000 42    ;QUELLON
SCOT -30.676111 -71.399722 796   ;SANTA ROSA DE TABALI
SCPC -39.291389 -71.920834 879   ;PUCON
SCPE -22.921667 -68.158333 7960  ;SAN PEDRO DE ATACAMA
SCPH -44.383611 -72.593611 45    ;PUYUHUAPI
SCPQ -42.340389 -73.715695 528   ;MOCOPULLI
SCPV -41.349445 -72.946667 427   ;EL MIRADOR
SCRA -26.334445 -70.603611 97    ;CHANARAL
SCRG -34.174444 -70.775556 1597  ;DE LA INDEPENDENCIA
SCRM -62.190833 -58.986667 147   ;TENIENTE R MARSH MARTIN
SCRP -34.100000 -71.516667 490   ;RAPELHUAPI
SCSB -52.736667 -69.333611 106   ;FRANCO BIANCO
SCSD -34.565833 -70.968334 1078  ;SAN FERNANDO
SCSE -29.916389 -71.199444 481   ;LA FLORIDA
SCSF -32.745000 -70.704167 2160  ;VICTOR LAFON
SCSN -33.656667 -71.615833 246   ;SANTO DOMINGO
SCST -42.490278 -73.772778 145   ;GAMBOA APT
SCTB -33.456945 -70.547222 2129  ;EULOGIO SANCHEZ
SCTC -38.766945 -72.637222 304   ;MAQUEHUE
SCTE -41.438889 -73.093889 294   ;EL TEPUAL INTL
SCTL -35.379167 -71.600278 371   ;PANGUILEMO
SCTO -38.245556 -72.348611 1148  ;VICTORIA
SCTT -25.563889 -70.376667 2580  ;LAS BREAS
SCVD -39.649445 -73.086389 59    ;PICHOY
SCVL -39.795833 -73.241389 13    ;LAS MARIAS
SCVM -32.949722 -71.478611 461   ;VINA DEL MAR
SD50  44.531306 -99.747667 1787  ;HARROLD MUN
SDAA -22.336945 -47.358333 2247  ;ARARAS
SDAD -21.696111 -51.096389 1394  ;EVERALDO MORAES BARRETO
SDAG -22.975278 -44.307222 10    ;ANGRA DOS REIS
SDAI -22.755278 -47.268056 2085  ;AMERICANA
SDAM -22.859167 -47.108056 2008  ;AMARAIS
SDBB -20.897222 -48.481389 1942  ;BEBEDOURO
SDBK -22.936667 -48.467500 3012  ;BOTUCATU
SDBY -22.069167 -48.706389 1594  ;BARIRI
SDCA -24.032500 -48.358333 2402  ;CAPAO BONITO
SDCD -21.150556 -48.990278 1841  ;CATANDUVA
SDCG  -3.469445 -68.958334 335   ;SENADORA EUNICE MICHILES
SDCO -23.483056 -47.486389 2077  ;SOROCABA
SDDN -20.925834 -51.383889 1247  ;ANDRADINA
SDDR -21.461111 -51.606667 1220  ;DRACENA
SDEP -21.775556 -52.163056 974   ;PRESIDENTE EPITACIO
SDFD -20.276667 -50.213889 1641  ;FERNANDOPOLIS
SDFX  -9.159722 -40.938056 1247  ;CASA NOVA
SDGC -22.183611 -49.656111 2182  ;GARCA
SDIG -21.747222 -48.855834 1780  ;IBITINGA
SDIO -21.599722 -48.832778 1739  ;AEROCLUBE DE ITAPOLIS
SDIV -20.375278 -47.768611 2044  ;ITUVERAVA
SDJA -22.194722 -47.861945 2569  ;ITIRAPINA
SDJC -21.230000 -48.284722 2024  ;JABOTICABAL
SDJL -20.291111 -50.544445 1496  ;JALES
SDJO -20.593333 -47.842222 2136  ;SAO JOAQUIN DA BARRA APT
SDKF  -9.156111 -40.097222 1220  ;JUAZEIRO
SDKK -21.487778 -47.034444 2116  ;MOCOCA
SDLC -21.749445 -51.018333 1476  ;LUCELIA
SDLI  -8.738611 -39.125833 955   ;ABARE
SDLL -22.226944 -47.382222 2024  ;LEME
SDLP -22.577778 -48.775833 2039  ;LENCOIS PAULISTA
SDMC -22.918056 -42.828889 13    ;MARICA
SDMH -20.807222 -49.486111 1916  ;MIRASSOL APT
SDMJ -22.410000 -46.905278 2274  ;MOGI MIRIM
SDMY -21.631111 -48.478333 2008  ;FAZENDA DE CAMBUHY
SDNH -21.497778 -49.234444 1526  ;NOVO HORIZONTE
SDNO -22.696111 -48.576111 2395  ;SAO MANUEL
SDNY -22.746667 -43.464722 164   ;FLYING CLUB
SDOU -22.973611 -49.911389 1532  ;OURINHOS
SDOV -14.744722 -50.570556 1076  ;MOZARLANDIA
SDOW  -6.775833 -51.060000 751   ;OURILANDIA DO NORTE
SDPN -21.410278 -50.031944 1371  ;PENAPOLIS
SDPV -21.893334 -51.884445 1460  ;PRESIDENTE VENCESLAU
SDPW -22.710556 -47.619445 1887  ;PIRACICABA
SDQQ -22.288611 -50.640833 1919  ;COMPANHIA AGRICOLA DE QUATA
SDRC -22.181944 -50.865834 1608  ;FAZ SANTANA
SDRK -22.431111 -47.564167 1991  ;RIO CLARO
SDRR -23.093056 -48.984167 2657  ;AVARE-ARANDU
