ERH   38.462528  38.112139  112.00 ;MALATYA
ERI   42.017397 -80.292697  109.40 ;ERIE
ERL   49.655414  11.150811  114.90 ;ERLANGEN
ERN   39.708417  39.529306  112.70 ;ERZINCAN
ERV  -23.625220  27.964361  116.30 ;ELLISRAS
ERY   46.312458 -85.463561  108.20 ;NEWBERRY
ERZ   39.956667  41.207139  115.50 ;ERZURUM
ESC   14.391950 -87.622097  114.90 ;CORONEL ENRIQUE SOTO CANO
ESC   45.722636 -87.089597  110.80 ;ESCANABA
ESK   39.783889  30.610556  114.40 ;ESKISEHIR
ESL  -38.102111 147.154472  113.50 ;EAST SALE
ESL   39.225492 -78.989500  110.80 ;KESSEL
ESP  -33.680592 121.823786  114.20 ;ESPERANCE
ESP   38.424278  -9.185778  112.50 ;ESPICHEL
ESQ  -42.887222 -71.100278  117.80 ;ESQUEL
ESR   39.813195  30.512445  108.20 ;ESKISEHIR
ESS   31.401245  -9.686958  112.70 ;ESSAOUIRA
EST   43.409308 -94.744456  110.40 ;ESTHERVILLE
ESV    0.971945 -79.628611  115.70 ;ESMERALDAS TACHINA
ETG   41.214950 -78.142756  116.00 ;KEATING
ETI   39.957500  32.674639  116.60 ;ANKARA-ETIMESGUT
ETL   38.040253-108.258575  110.20 ;CONES TELLURIDE
ETX   40.581036 -75.684033  110.20 ;EAST TEXAS
EUF   31.950250 -85.130481  109.20 ;EUFAULA
EUG   44.120900-123.222831  112.90 ;EUGENE
EVD   68.457306  16.681714  117.35 ;EVENES
EVG    8.622000 -71.678111  115.00 ;EL VIGIA
EVM   47.422228 -92.498700  108.20 ;EVELETH
EVS   68.491289  16.675064  134.00 ;EVENES
EVW   41.272489-111.046767  109.60 ;EVANSTON
EVX   49.031694   1.220861  112.40 ;EVREUX
EWA   32.366808 -88.458370  113.80 ;KEWANEE
EWC   40.824933 -80.211544  115.80 ;ELLWOOD CITY
EWM   31.951745-106.272400  112.40 ;NEWMAN
EWN   35.073142 -77.045064  113.60 ;NEW BERN
EWO   37.631811 -85.675878  110.80 ;NEW HOPE
EYP    5.276111 -72.426667  115.60 ;EL YOPAL
EYW   24.585878 -81.800475  113.50 ;KEY WEST
EZE  -34.824056 -58.535306  116.50 ;EZEIZA
EZN   39.937167  38.887028  112.05 ;VABEL
EZS   38.708278  39.224083  114.70 ;ELAZIG
FA   -13.829445-171.992778  113.90 ;FALEOLO UPOLU I.
FAG  -23.466945 -70.447778  114.90 ;ANTOFAGASTA
FAH   43.768789 -87.848761  110.00 ;FALLS SHEBOYGAN
FAI   64.800070-148.011975  108.60 ;FAIRBANKS
FAK   37.528508 -77.828220  113.30 ;FLAT ROCK
FAL   43.576861  13.299528  109.80 ;FALCONARA ANCONA
FAM   37.673461 -90.234058  115.70 ;FARMINGTON
FAR   46.753339 -96.851317  116.20 ;FARGO
FAY   34.985550 -78.875061  108.80 ;FAYETTEVILLE
FBC   40.955334 -83.756025  108.20 ;FLAG CITY
FBR   41.378439-110.424061  108.60 ;FORT BRIDGER
FCA   48.214103-114.175892  113.20 ;KALISPELL
FCM   44.825350 -93.442689  117.70 ;FLYING CLOUD MINNEAPOLIS
FCS   38.680689-104.756900  108.80 ;BUTTS FORT CARSON
FDK   39.412231 -77.375133  109.00 ;FREDERICK
FDO  -34.451417 -58.584083  114.40 ;SAN FERNANDO
FES   33.927431  -5.013597  115.70 ;FES
FFA   51.681692  -1.797614  113.40 ;FAIRFORD
FFM   46.289353 -96.156811  110.40 ;FERGUS FALLS
FFM   50.053742   8.637092  114.20 ;FRANKFURT
FFO   39.818978 -84.055481  115.20 ;PATTERSON DAYTON
FFT   38.182422 -84.908622  109.40 ;FRANKFORT
FFU   40.274895-111.940531  116.60 ;FAIRFIELD PROVO
FGG   41.429500  15.531361  115.80 ;FOGGIA
FGI   41.502195   9.083417  116.70 ;FIGARI
FGT   44.630953 -93.182047  115.70 ;FARMINGTON
FHU   31.589656-110.354942  113.60 ;LIBBY FT HUACHUCA
FIM   34.356695-118.881292  112.50 ;FILLMORE
FJC   29.928334 104.303333  113.90 ;FUJIACHANG
FJC   40.726700 -75.454756  117.50 ;ALLENTOWN
FJR   43.578361   3.974722  114.45 ;FREJORGUES MONTPELLIER
FJS   41.449670-122.806447  109.60 ;FORT JONES
FJV   25.100722  56.354556  113.80 ;FUJAIRAH
FKE   37.224306 140.437086  113.45 ;FUKUSHIMA
FKG   44.173333  87.983334  116.30 ;FUKANG
FKL   41.438497 -79.856706  109.60 ;FRANKLIN
FKN   36.714236 -77.012378  110.60 ;FRANKLIN
FL    12.141694  15.038306  115.30 ;NDJAMENA
FLA    1.587778 -75.569445  112.40 ;FLORENCIA
FLD   53.762736  13.563136  117.15 ;FRIEDLAND
FLE   60.300036   5.213589  114.50 ;FLESLAND BERGEN
FLG   29.700000 107.378333  114.00 ;FULING
FLG   35.147197-111.674164  113.85 ;FLAGSTAFF
FLL   26.074278 -80.162969  116.50 ;FORT LAUDERDALE
FLM   38.649489 -84.310631  117.00 ;FALMOUTH
FLN  -27.669917 -48.540453  113.40 ;FLORIANOPOLIS
FLO   34.232969 -79.657161  115.20 ;FLORENCE
FLO   50.876667   5.134444  112.05 ;FLORA
FLO   61.581561   5.020181  112.30 ;FLORO
FLP   36.299645 -92.458400  112.80 ;FLIPPIN
FLR   44.500833  25.708056  112.20 ;FLORESTI
FLS   60.311261   5.212194  115.55 ;FLESLAND BERGEN
FLW   35.093083-119.865578  117.50 ;FELLOWS
FLZ   -3.772333 -38.548000  114.10 ;FORTALEZA
FMD   48.105114  16.629264  110.40 ;FISCHAMEND
FMG   39.531264-119.656072  117.90 ;MUSTANG RENO
FMH   41.658981 -70.514642  115.80 ;OTIS FALMOUTH
FMT   34.038333 131.545833  113.00 ;HOFU
FNH   34.553333 108.628333  113.20 ;FENGHUO
FNO   -3.870203 -32.429322  113.70 ;FERNANDO FERNANDO DE NORONHA
FNT   42.966772 -83.746967  116.90 ;FLINT
FNV  -21.135144  27.425972  113.00 ;FRANCISTOWN
FOC   25.943334 119.663333  116.80 ;FUZHOU
FOD   42.611125 -94.294817  113.50 ;FORT DODGE
FOE   38.947367 -95.661175  111.60 ;FORBES TOPEKA
FOF   14.590750 -61.022806  113.30 ;MARTINIQUE
FOK   40.837767 -72.631845  111.00 ;SUFFOLK CO WESTHAMPTON BEACH
FOL   44.193750  12.067667  115.75 ;FORLI
FOT   40.671272-124.234539  114.00 ;FORTUNA
FOW   44.204433 -93.370506  111.20 ;HALFWAY MORRISTOWN
FOZ  -25.583311 -54.503522  112.10 ;FOZ FOZ DO IGUACU
FQF   39.690139-104.620972  116.30 ;FALCON DENVER
FQG   25.740000 119.385000  117.40 ;FUQING
FQM   41.338558 -76.774867  114.40 ;WILLIAMSPORT
FRA   37.104422-119.595447  115.60 ;FRIANT
FRE   48.431781  14.129831  113.50 ;FREISTADT
FRH   10.051056 -10.760167  112.10 ;FARANAH
FRI   38.970164 -96.861172  109.40 ;FORT RILEY JUNCTION CITY
FRI   46.777583   7.223500  110.85 ;FRIBOURG
FRM  -15.557667 -47.347000  114.10 ;FORMOSA
FRM   43.645983 -94.422547  110.20 ;FAIRMONT
FRS   39.453583 -31.210417  113.30 ;FLORES
FRS   41.642167  13.294945  115.60 ;FROSINONE
FRV   -1.653083  13.443917  116.10 ;FRANCEVILLE
FRZ   44.027278  11.003472  115.20 ;FLORENCE
FSA  -26.210278 -58.224694  115.60 ;FORMOSA
FSD   43.649492 -96.781125  115.00 ;SIOUX FALLS
FSK   41.098714  22.991489  116.40 ;FISKA
FSM   35.388417 -94.271525  110.40 ;FORT SMITH
FSR   13.610472  25.329278  115.00 ;EL FASHIR
FST   30.952109-102.975711  116.90 ;FORT STOCKTON
FTI   35.657550-105.135597  117.30 ;FORT UNION
FTK   37.907217 -85.972564  109.60 ;FORT KNOX
FTM   39.665695  -8.492639  113.50 ;FATIMA
FTV   28.430778 -13.864500  114.10 ;FUERTEVENTURA
FTZ   38.694328 -90.971159  110.80 ;FORISTELL
FUE   32.668606 128.826736  115.80 ;FUKUE
FUL   50.592456   9.572170  112.10 ;FULDA
FUN   32.747167 -16.705445  112.20 ;FUNCHAL
FUZ   32.889450 -97.179425  115.70 ;RANGER DALLAS-FORT WORTH
FWA   40.979064 -85.188058  117.80 ;FORT WAYNE
FWE   52.411331  14.130589  113.30 ;FURSTENWALDE
FXU   31.111631 -93.217914  108.40 ;POLK FORT POLK
FYG   32.883334 115.730000  112.90 ;FUYANG
FYM   29.397500  30.393056  117.30 ;FAYOUM
FYU   44.911667 124.803333  113.70 ;FUYU
FYU   66.574267-145.276667  114.40 ;FORT YUKON
FZT   32.074606 -95.530792  111.40 ;FRANKSTON
GAB   33.732195   9.920195  115.40 ;GABES
GAD   30.163611   9.741389  115.80 ;GHADAMES
GAD   33.976403 -86.083558  112.30 ;GADSDEN
GAF   34.420500   8.824167  109.00 ;GAFSA
GAI   43.954056   1.824167  115.80 ;GAILLAC
GAL  -51.611000 -69.330222  116.70 ;RIO GALLEGOS
GAL   64.738131-156.777150  114.80 ;GALENA
GAM   53.281467  -0.947164  112.80 ;GAMSTON
GAN   -0.694167  73.155556  113.40 ;GAN GAN ISLAND
GAO   16.237861  -0.026500  112.30 ;GAO
GAO   30.810000 106.188333  117.40 ;NANCHONG
GAP   37.458083  38.904695  113.20 ;GAP SANLIURFA
GAR   -0.472406  39.650900  115.70 ;GARISSA
GAR   39.606411  19.909417  108.80 ;GARITSA KERKIRA
GAS   26.298078  43.779622  117.10 ;GASSIM
GAV  -26.514897  27.676436  115.50 ;GRASMERE
GAZ   36.951528  37.472945  116.70 ;GAZIANTEP
GB     7.250278   9.002222  115.90 ;GBOKO
GBE  -35.750833 -58.464722  115.60 ;GEN BELGRANO BUENOS AIRES
GBG   40.937345 -90.434464  109.80 ;GALESBURG
GBN   32.956267-112.674272  116.60 ;GILA BEND
GBR   36.142828  -5.342900  113.60 ;GIBRALTAR
GBV  -24.597714  25.832456  113.70 ;GABORONE
GBY  -20.014722  57.601333  114.80 ;GRAND BAY MAURITIUS
GCC   44.347772-105.543486  114.60 ;GILLETTE
GCK   37.919003-100.725008  113.30 ;GARDEN CITY
GCM   19.289414 -81.371908  115.60 ;GRAND CAYMAN
GCN   35.960339-112.146047  113.10 ;GRAND CANYON
GCV   31.097961 -88.486128  115.70 ;GREENE CO. LEAKESVILLE
GDA   21.532167  80.293528  114.20 ;GONDIA
GDA   37.183167  -3.990917  113.40 ;GRANADA
GDL   20.523422-103.311611  117.30 ;GUADALAJARA
GDM   42.545922 -72.058189  110.60 ;GARDNER
GDR   39.972611  43.886278  117.70 ;IGDIR
GDV   28.077083 -15.429000  112.90 ;GRAN CANARIA
GED   50.411947   9.249164  110.80 ;GEDERN
GEE   42.834397 -77.732750  108.20 ;GENESEO
GEF   30.551342 -83.783133  109.00 ;GREENVILLE
GEG   47.564945-117.626886  115.50 ;SPOKANE
GEL  -28.790336 114.706100  113.90 ;GERALDTON
GEM   39.154167  36.028611  115.10 ;GEMEREK
GEN   44.424445   9.082333  112.80 ;GENOA
GEP   45.145686 -93.373181  117.30 ;GOPHER MINNEAPOLIS
GFK   47.954831 -97.185369  114.30 ;GRAND FORKS
GFL   43.341695 -73.611767  110.20 ;GLENS FALLS
GFS   35.131144-115.176442  114.40 ;GOFFS
GFT   35.391389 136.858611  112.25 ;GIFU
GFV  -19.602778  18.121389  115.70 ;GROOTFONTEIN
GGB   17.313556  76.803056  116.00 ;GULBARGA
GGC   24.741889  84.943861  115.00 ;GAYA
GGG   32.417753 -94.753195  112.30 ;GREGG CO. LONGVIEW
GGN   36.924722  54.381639  117.60 ;GORGAN
GGO   15.379806  73.812611  113.60 ;GOA
GGT   26.102444  91.585195  117.60 ;GUWAHATI
GGT   42.788956 -75.826747  117.80 ;GEORGETOWN
GGW   48.215306-106.625420  113.90 ;GLASGOW
GHA   32.393286   3.777881  114.90 ;NOUMERAT GHARDAIA
GHE   45.439722  10.264167  110.90 ;GHEDI
GHM   35.833922 -87.451764  111.60 ;GRAHAM CENTERVILLE
GHT   25.146883  10.138917  114.80 ;GHAT
GIA    9.567967 -13.619670  114.90 ;GBESSIA CONAKRY
GID   22.672367 121.485961  116.90 ;LUDAO TAITUNG
GIJ   41.768611 -86.318450  115.40 ;GIPPER NILES
GIO   40.801250  16.901250  117.80 ;GIOIA
GIR    4.191667 -74.865834  117.30 ;GIRARDOT
GIR   41.931250   2.771861  114.10 ;GERONA GIRONA
GIX   50.963339   6.045189  108.10 ;GEILENKIRCHEN
GIZ   16.907667  42.577583  117.70 ;JAZAN
GJA   42.429861  20.431750  109.70 ;GJAKOVA
GK    39.218478 125.675542  111.40 ;PYONGYANG
GKN   62.153753-145.447364  115.60 ;GULKANA
GLA  -23.865261 151.204408  116.30 ;GLADSTONE
GLB   55.150833  27.669167  114.75 ;HLYBOKAJE
GLD   39.387870-101.692297  115.10 ;GOODLAND
GLH   33.523531 -90.982939  110.20 ;GREENVILLE
GLJ   34.952361-120.521475  111.00 ;GUADALUPE SANTA MARIA
GLL   40.503870-104.553017  114.20 ;GILL
GLM   29.010469 -10.069297  114.30 ;GUELMIME
GLN   22.708333 114.033333  112.00 ;GUANLAN
GLR   45.012486 -84.704281  109.20 ;GAYLORD
GLT   45.416389  27.927778  108.20 ;GALATI
GLV   -0.461111 -90.258611  112.30 ;GALAPAGOS ISLA BALTRA
GMA   23.528333  99.408333  114.70 ;GENGMA
GME   10.280231  10.875250  112.10 ;GOMBE
GMH   51.170511   7.892039  115.40 ;GERMINGHAUSEN
GMN   34.804028-118.861361  116.10 ;GORMAN
GNA    8.293278 -62.753000  114.70 ;GUAYANA
GND   12.001744 -61.785372  117.10 ;MAURICE BISHOPSAINT GEORGES
GND   40.753528  46.295500  115.80 ;GANJA
GNL   31.581478 -96.549089  108.80 ;GROESBECK MEXIA
GNP   35.920900 -95.968653  110.60 ;GLENPOOL TULSA
GNV   29.692114 -82.272972  116.20 ;GATORS
GNV   44.572500  38.012222  114.30 ;GELENDZHIK
GNY  -10.315828 150.361739  115.60 ;GURNEY
GOC   36.744367 140.349850  115.30 ;DAIGO
GOI  -16.632433 -49.215417  112.70 ;GOIANIA
GOJ   35.950986 -89.941070  111.80 ;GOSNELL BLYTHEVILLE
GOL   43.095000  24.220556  114.10 ;GOLYAMA
GOL   52.519250  31.050361  113.10 ;HOMIEL
GOM   -1.678603  29.240514  116.50 ;GOMA
GON   41.330403 -72.051983  110.85 ;GROTON
GOT   51.343117  11.597528  115.25 ;GOTEM
GOW   55.870503  -4.445725  115.40 ;GLASGOW
GPI  -35.692778 -63.750833  112.20 ;GENERAL PICO
GPT   30.406836 -89.076778  109.00 ;GULFPORT
GPZ   47.163444 -93.488933  111.40 ;GRAND RAPIDS
GQE   35.347031 -90.478158  113.00 ;GILMORE
GQO   34.961261 -85.153372  115.80 ;CHOO CHOO CHATTANOOGA
GRA  -53.775250 -67.745695  117.30 ;RIO GRANDE
GRA   41.060028  14.088722  117.50 ;GRAZZANISE
GRB   44.555161 -88.194856  115.50 ;GREEN BAY
GRD  -20.483514 -54.688783  112.80 ;CAMPO GRANDE
GRD   34.251567 -82.154150  115.50 ;GREENWOOD
GRD   53.607500  24.055833  115.75 ;HRODNA
GRE   47.183153   7.418181  115.45 ;GRENCHEN
GRF   49.691278  11.938300  111.80 ;GRAFENWOHR
GRI   40.984028 -98.314778  112.00 ;GRAND ISLAND
GRK   31.032886 -97.813789  111.80 ;GRAY FORT HOOD
GRM   40.729411  43.847239  113.40 ;GYUMRI
GRM   60.191758  11.074419  115.95 ;GARDERMOEN OSLO
GRN   43.153056  25.711945  113.60 ;GORNA ORYAHOVITSA
GRO   42.760889  11.077306  109.85 ;GROSSETO
GRR   42.786717 -85.497070  115.95 ;GRAND RAPIDS
GRS   35.209372   0.148914  113.10 ;GHRISS
GRT   40.489278  17.410889  116.80 ;GROTTAGLIE
GRU   53.521111  18.781389  114.60 ;GRUDZIADZ
GRV  -34.007406  22.376006  116.60 ;GEORGE
GRV   39.635031 -79.050528  112.30 ;GRANTSVILLE
GRY   31.412631  37.286547  114.70 ;GURIAT
GRZ   46.955367  15.449431  116.20 ;GRAZ
GS   -38.660511 177.977561  114.20 ;GISBORNE
GSA    6.075672 125.092186  114.50 ;TAMBLER
GSB   35.335000 -77.971667  116.50 ;SEYMOUR JOHNSON
GSH   41.525156 -86.027953  113.70 ;GOSHEN
GSO   36.045692 -79.976375  116.20 ;GREENSBORO
GSV  -24.551111  25.921667  114.00 ;GABORONE
GSY   50.453917   4.441389  115.70 ;GOSLY CHARLEROI
GTC   37.958295 139.114886  115.50 ;NIIGATA
GTF   47.449981-111.412164  115.10 ;GREAT FALLS
GTH  -34.249444 146.065358  114.80 ;GRIFFITH
GTH   33.778278-100.336197  114.50 ;GUTHRIE
GTK   21.440661 -71.134369  114.20 ;GRAND TURK
GTL    0.644631 122.848045  113.50 ;GORONTALO
GTQ   48.986445   6.716222  111.25 ;GROSTENQUIN
GUA  -33.009722 -58.614167  113.20 ;GUALEGUAYCHU
GUP   35.476000-108.872611  115.10 ;GALLUP
GUR   49.437097  -2.603811  109.40 ;GUERNSEY
GUS   40.644908 -86.151708  108.45 ;GRISSOM PERU
GV   -12.265014 136.816403  114.10 ;GOVE
GV    -1.396592  36.637942  115.90 ;NGONG NAIROBI
GVA   46.253917   6.132222  115.75 ;GENEVA
GVE   38.013600 -78.153025  115.60 ;GORDONSVILLE
GVO   34.531320-120.091089  113.80 ;GAVIOTA
GWA   26.296417  78.226806  112.80 ;GWALIOR
GWC   50.855217  -0.756736  114.75 ;GOODWOOD
GWV  -22.245556  29.410278  117.90 ;GREEFSWALD
GWZ    9.106203  38.769920  115.90 ;ADDIS ABEBA
GXU   40.009475 -74.596511  110.60 ;MC GUIRE WRIGHTSTOWN
GYA   23.070000 112.486667  116.50 ;GAOYAO
GYD   40.472361  50.050694  114.10 ;BAKU
GYM   27.965567-110.927889  112.10 ;GUAYMAS
GYR   47.659111  17.724361  115.10 ;GYOR
GYV  -29.124719  30.585570  113.50 ;GREYTOWN
GYV   -2.128333 -79.866945  115.90 ;GUAYAQUIL
GZD   54.387806  18.425278  116.10 ;GDANSK
GZG   36.825106 -82.078978  110.20 ;GLADE SPRING BLACKFORD
GZO   36.037342  14.205264  115.70 ;GOZO MALTA
GZR   51.566036   4.933522  116.40 ;GILZE-RIJEN
HAB   34.198769 -88.011619  110.40 ;HAMILTON
HAB   35.209444  48.658611  115.40 ;HAMADAN
HAB   48.545083 135.210361  112.30 ;KHABAROVSK
HAI  -11.515008  43.276692  114.70 ;MORONI
HAI   19.970364  56.280783  113.30 ;HAIMA
HAL   61.854675  24.802606  115.20 ;HALLI
HAM   34.866806  48.550611  117.90 ;HAMADAN
HAM   53.685575  10.204997  113.10 ;HAMBURG
HAR   40.302239 -77.069558  112.50 ;HARRISBURG
HAR   57.825000  12.693556  117.50 ;HARRY
HB   -42.847125 147.526667  112.70 ;HOBART
HBM   36.689722   3.287778  117.05 ;ALGIERS
HBR   34.866589 -99.063383  111.80 ;HOBART
HBU   38.452153-107.039792  114.90 ;BLUE MESA GUNNISON
HBV  -25.675742  27.832561  112.10 ;HARTEBEESPOORTDAM
HCE   33.114350 139.788483  116.65 ;HACHIJO JIMA
HCH   35.781014 -84.978453  117.60 ;HINCH MTN CROSSVILLE
HCH   37.655000 120.543333  116.10 ;HUANGCHENG
HCM   37.448661 -76.711353  108.80 ;HARCUM
HCN   19.728333 -72.196667  113.90 ;CAP HAITIEN
HCN   21.927778 120.843611  113.70 ;HENGCHUN
HCT   40.454072-100.923567  117.70 ;HAYES CENTER
HDF   33.776328-117.185322  113.40 ;HOMELAND RIVERSIDE
HDH   14.772806  42.986417  114.20 ;HODEIDAH
HDM   49.565667   8.463833  109.00 ;COLEMAN MANNHEIM
HDO   29.349125 -99.177900  109.40 ;HONDO
HDO   50.928150  14.368800  115.00 ;HERMSDORF
HDR   52.906856   4.765722  115.55 ;DEN HELDER DE KOOY
HEC   34.797017-116.462922  112.70 ;HECTOR
HEK   50.168333 127.310000  114.00 ;HEIHE
HEL   60.337817  24.953731  114.20 ;HELSINKI
HET   40.725000 111.900000  116.90 ;HOHHOT
HEY   31.374133 -85.652778  110.60 ;HANCHEY FT RUCKER
HEZ   31.618195 -91.299639  110.00 ;NATCHEZ
HFD   41.641106 -72.547417  114.90 ;HARTFORD
HFE   31.775000 117.301667  116.70 ;HEFEI
HFR   28.330520  46.129483  113.10 ;HAFR AL-BATIN QAISUMAH
HGD   27.177750  33.796389  116.50 ;HURGHADA
HGE   34.433775 132.923970  117.90 ;HONGO HIROSHIMA
HGH   30.240000 120.461667  113.00 ;XIAOSHAN HANGZHOU
HGO   38.817500-103.621389  112.10 ;HUGO
HGR   39.697728 -77.855720  109.80 ;HAGERSTOWN
HGS   37.475806 127.975084  110.20 ;WONJU
HGU   17.080519  96.250692  112.30 ;HLEGU
HGV  -26.696806  28.283164  116.70 ;HEIDELBERG
HHH   25.249906  51.609667  114.40 ;HAMAD DOHA
HHN  -16.685461-151.010514  109.65 ;HUAHINE
HHN   12.634456  99.951175  113.30 ;HUA HIN
HHY   17.454445  78.457500  114.70 ;HYDERABAD
HIA   17.227808  78.405800  113.80 ;HYDERABAD
HIA   45.861789-112.169608  113.70 ;WHITEHALL
HIB   47.301528 -92.704045  110.80 ;HIBBING
HIC   43.574853 -85.716161  117.60 ;WHITE CLOUD
HIF   41.120500-111.963653  111.20 ;HILL OGDEN
HIJ   38.508139  -5.099694  114.70 ;HINOJOSA DEL DUQUE
HIL   27.425083  41.682778  113.50 ;HAIL
HKC   31.697222 130.582942  113.30 ;KAGOSHIMA
HKE   35.814167 140.371614  115.00 ;HOKUSO TOKYO
HLC   39.258747-100.225850  113.70 ;HILL CITY
HLD   49.203333 119.821667  115.10 ;HAILAR
HLF   26.434033  39.269050  116.70 ;HALAIFA
HLG   24.559803 120.727178  114.00 ;HOULONG
HLG   40.259903 -80.568625  112.20 ;WHEELING
HLI   34.770245 -89.496520  112.40 ;HOLLY SPRINGS
HLL   30.119658 -85.677800  114.30 ;HANDLE PANAMA CITY
HLM   -6.271944 106.886975  113.30 ;HALIM JAKARTA
HLN   24.018511 121.640347  114.10 ;HUALIEN
HLN   46.606822-111.953475  117.70 ;HELENA
HLV   39.113542 -92.128233  114.20 ;HALLSVILLE
HLZ   52.363395  10.795220  117.30 ;HEHLINGEN
HM   -20.351170 148.955881  114.40 ;HAMILTON I
HME   31.691361   6.141917  114.70 ;HASSI MESSAOUD
HME   35.562317 139.761150  112.20 ;HANEDA TOKYO
HMF   70.704245  23.690745  112.40 ;HAMMERFEST
HMI   42.835000  93.636667  115.10 ;HAMI
HML   48.869192 -97.117086  112.40 ;HUMBOLDT
HMM   51.856867   7.708295  115.65 ;HAMM
HMN   32.862103-106.109122  114.50 ;HOLLOMAN ALAMOGORDO
HMO   29.095544-111.052067  112.80 ;HERMOSILLO
HMR   60.279306  18.391583  112.60 ;HAMMAR
HMU   30.519417 -90.417500  109.60 ;HAMMOND
HMV  -31.605883  25.844000  113.40 ;HOFMEYER
HMV   36.437056 -82.129600  114.60 ;HOLSTON MOUNTAIN
HN   -37.849264 175.338528  114.00 ;HAMILTON
HN    -9.435111 160.037306  113.60 ;HONIARA
HNB   38.250489 -86.956195  109.20 ;HUNTINGBURG
HNK   42.063058 -75.316283  116.80 ;HANCOCK
HNL   21.308308-157.930422  114.80 ;HONOLULU
HNN   38.754125 -82.026167  115.90 ;HENDERSON
HNT   54.310825   9.538731  115.30 ;HOHN
HNW   38.724725-120.749264  115.50 ;HANGTOWN PLACERVILLE
HOB   32.638239-103.269300  111.00 ;HOBBS
HOC   47.466556   7.665445  113.20 ;HOCHWALD
HOI  -13.239583-176.201833  113.00 ;HIHIFO UVEA I. WALLIS IS.
HOK   31.325000 114.430000  116.00 ;HEKOU
HOM   59.709431-151.456600  114.60 ;HOMER
HON   44.440067 -98.311064  117.60 ;HURON
HON   52.356678  -1.663725  113.65 ;HONILEY
HOP   52.288203   7.386839  109.00 ;RHEINE-BENTLAGE
HOS   38.349489  26.142708  110.80 ;CHIOS
HOT   34.478597 -93.090611  110.00 ;HOT SPRINGS
HOZ   51.766717  13.198958  117.25 ;HOLZDORF
HPB   61.514361-166.134497  115.20 ;HOOPER BAY
HPE   39.433358 141.133500  112.80 ;HANAMAKI
HPW   37.328870 -77.115944  112.00 ;HOPEWELL
HQM   46.947042-124.149269  117.70 ;HOQUIAM
HRB   45.626667 126.260000  112.50 ;HARBIN
HRK   42.762170 -87.814728  117.70 ;HORLICK RACINE
HRL   26.229225 -97.652264  109.20 ;HARLINGEN
HRM   32.937222   3.356667  115.40 ;HASSI RMEL
HRO   36.318308 -93.213275  112.50 ;HARRISON
HRS   34.943006 -83.915681  109.80 ;HARRIS
HRT   30.428000 -86.690333  110.80 ;HURLBURT MARY ESTHER
HRT   34.207361  62.225694  111.70 ;HERAT
HRV   29.850195 -90.002983  114.10 ;HARVEY NEW ORLEANS
HSA   25.279145  49.484042  116.60 ;AL AHSA
HSD   51.722722   3.858181  114.15 ;HAAMSTEDE
HSH   31.368333 121.846667  114.40 ;HENGSHA
HSI   40.604536 -98.429617  108.80 ;HASTINGS
HSL   65.707875-156.363086  117.40 ;HUSLIA
HSN   29.931667 122.363333  112.30 ;ZHOUSHAN
HST   25.489981 -80.379414  108.20 ;HOMESTEAD
HSU   24.821667 120.937500  116.30 ;HSINCHU
HSV  -24.347203  31.047608  114.00 ;HOEDSPRUIT
HTL   44.358947 -84.663833  111.60 ;HOUGHTON LAKE
HTN   37.036667  79.868334  113.10 ;HOTAN
HTO   40.918995 -72.316706  113.60 ;HAMPTON EAST HAMPTON
HTY    6.934097 100.387908  115.30 ;HAT YAI
HTY   36.362945  36.290195  112.05 ;HATAY
HUB   29.655617 -95.276620  117.10 ;HOBBY HOUSTON
HUC   36.187006 140.413728  113.30 ;HYAKURI
HUE   16.402328 107.701775  115.80 ;PHU BAI HUE
HUE   42.073361  -0.318806  114.55 ;HUESCA
HUG  -20.814056 144.223003  112.40 ;HUGHENDEN
HUH   48.945286-122.579256  113.00 ;WHATCOM
HUL   46.039500 -67.834156  116.10 ;HOULTON
HUL   50.749445   4.641667  117.55 ;HULDENBERG
HUM   62.432611  11.268306  111.00 ;HUMMELFJELL
HUO   41.409686 -74.591595  116.10 ;HUGUENOT
HUP   31.568703-105.376320  115.00 ;HUDSPETH
HUR   40.330000 116.748333  113.60 ;HUAIROU
HUT   37.996920 -97.934150  116.80 ;HUTCHINSON
HUW   36.871384 -91.899992  111.60 ;HUTTON
HUX   15.777775 -96.261433  113.20 ;HUATULCO BAHIAS DE HUATULCO
HUY   28.580000 109.450000  112.00 ;HUAYUAN
HVE   38.416814-110.699733  115.90 ;HANKSVILLE
HVN   41.262308 -72.885184  109.80 ;NEW HAVEN
HVQ   38.349678 -81.769911  117.40 ;CHARLESTON
HVR   48.540472-109.770000  111.80 ;HAVRE
HVT   40.555833 141.470000  108.60 ;HACHINOHE
HWE   41.774031 140.832217  112.30 ;HAKODATE
HXW   36.675603 -87.495011  114.90 ;SCREAMING EAGLE
HYE   35.255825 139.587522  116.20 ;YOKOSUKA
HYE   43.100306   6.147639  109.00 ;HYERES
HYK   37.966372 -84.472495  112.60 ;LEXINGTON
HYP   37.219433-120.400220  114.20 ;EL NIDO MERCED
HYR   46.019008 -91.446395  113.40 ;HAYWARD
HYS   38.847656 -99.276792  110.40 ;HAYS
HZL   40.975084 -76.125817  109.40 ;HAZLETON
HZN   39.516403-118.997689  114.10 ;HAZEN
IA     6.526000  21.989195  113.50 ;BRIA
IAB   37.621853 -97.268192  116.50 ;MC CONNELL WICHITA
